f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
0.0,-0.33487032272650685,-0.8164967600499982,-0.4439778904599387,0.8212138845778231,0.9593921567273533,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,0.16650363698872434,0.9387018786723631,-0.8309561623082538,0.9308488620727853,1.0429158276871822,-0.1628345115469179,0.0,-0.10405584941239622,1.0669183003657867,0.4149947215630308,-1.2151725160286677,0.16370087572148947,2.2974982804140636,-0.1123333787135619,-0.04476614810358449,-0.4458438722353226,1.044628112026826,-0.8692792559852713,-1.584803506167813,0.016325083088554675,1.939971184350237,0.0,0.0,0.6216583163453343,1.2722633484804224,-0.7993508964134037,-1.845949023520301,-0.1896901869302031,1.6758803174935133,0.0,0.0,-0.1703457934686393,1.3076337896805115,-0.375604781712833,-1.1662359072949104,0.40851877106118584,-0.07736132714150437,-0.0633724250524477,0.0,-0.4181666987914545,0.7564932844404967,0.4025044660921922,-0.15294515329847463,0.17400821686919576,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,-0.8454396766562594,-0.3195957441997141,0.297363502127588,-0.6459060195462691,-0.5105762200522705,-0.12212630923470053,0
0.0,-0.33487032272650685,-1.0259623218894025,-2.3836871206247188,0.5815133928738467,1.3175079300485006,-0.11191951417353153,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,-1.7453335309402602,-1.806040456626944,0.9943182194781359,1.2694624896001718,-0.009471485821578857,-0.1628345115469179,0.0,-0.7161490812500213,-1.6315788235438853,1.1130514441248993,1.2597205919726924,0.6414271667375095,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.4458438722353226,0.11524367072182064,1.188186438654424,0.9252792594909682,0.6826550050703791,-0.6134624245345763,0.0,0.0,0.29098899914036924,0.6464574712150892,0.7929815665615042,0.9247061712568863,-0.019411742648153756,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,-0.375604781712833,1.211249633534616,1.0974205772351924,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,-1.2807417724010561,-1.2386962111440658,1.13954909992807,0.8331302504646347,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,-1.0403312572593622,-2.247452110015683,0.297363502127588,1.6125066362099167,-0.2204760950225714,-0.12212630923470053,1
0.0,-0.33487032272650685,0.02136548730761931,0.20259185292832138,-2.534592999277846,-1.0102445965389564,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,0.8617171525992642,0.43965781770885276,-1.0591154600315524,-1.4394465306189201,-0.5356651425759594,-0.1628345115469179,0.0,-0.7161490812500213,0.5609500896327232,-1.1556329042011733,0.6409973149723522,-1.2694779973265706,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.10288704743892056,0.11524367072182064,-1.5551011541985031,0.6115189137836206,-1.3163347608750942,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-0.918057221948244,-1.436283881603367,0.9247061712568863,-1.3816392969045483,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,-0.2176549155594129,1.0527505974793143,-1.485961195917332,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,0.24718452023010848,1.2231048047103212,0.9241333910569792,0.009227708470336007,1.0179542166186546,4.594780114352102,0.0,-0.32694704563810484,-0.45565651545005403,-0.10538948133127314,-0.7676920212520245,1.0913344848815663,2.97062528030412,9.272205170357648,2
0.0,1.7195488351048234,0.8592277346652367,0.8491615963165815,0.5815133928738467,0.6012763834062061,0.48339705057929594,-0.15419258878594758,-0.04476614810358451,0.8173211253979245,0.5141103947939942,-1.0574743651816785,-0.6027968645849551,1.2694624896001718,1.5691094844415627,-0.1628345115469179,0.0,-0.7161490812500213,-1.6315788235438853,-0.28306200099883766,0.9503589534725223,1.1191534577535296,0.39349418062340313,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-1.433730398119855,0.3309090658878843,0.6115189137836206,-0.983169799884182,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-1.2309601605809106,-1.1178173890083853,0.751540221583312,0.3211451459159449,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,-1.1653541124799334,-1.0077368712396086,1.0974205772351924,0.16591328651102505,-0.0633724250524477,0.0,0.23521876807019312,-0.43189383205040915,-0.8283960418350013,0.4933019733147977,1.1626912672623542,0.5840436383498334,-0.13722824234419256,0.0,1.7688673494779517,1.2983677099778699,0.10881678153716781,0.297363502127588,0.7438863839959992,-0.5105762200522705,-0.12212630923470053,3
0.0,-0.33487032272650685,-1.0259623218894025,-0.6595011382560254,0.8212138845778231,-0.8311867098783828,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,-1.5715301520376252,0.43965781770885276,0.30984032630823977,-1.2701397168552269,-0.27256831419876915,-0.1628345115469179,0.0,-0.7161490812500213,0.05498187889965965,1.2875656247653664,-0.7511300582784127,1.1191534577535296,2.932166313677617,-0.1123333787135619,-0.04476614810358449,1.6118970765430898,1.044628112026826,-0.35491283232534754,-1.4279233333141392,1.3489849270522034,1.939971184350237,0.0,0.0,2.2750049023701595,1.2722633484804224,0.6337483202640135,0.5783742719097379,1.1725373673261916,0.7506611506770724,0.0,0.0,-0.1703457934686393,0.41035534296469844,1.2038938798213679,1.211249633534616,0.9251951256916907,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,-1.2807417724010561,-1.8541464651076625,1.13954909992807,0.17400821686919576,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,-1.0403312572593622,-0.3195957441997141,0.723385711479433,-0.47218196910348564,-0.5105762200522705,-0.12212630923470053,4
0.0,4.801177571851819,1.4876244201834499,0.41811510072440805,1.0609143762817994,1.8546815900302216,0.1857387682028822,-0.15419258878594758,-0.04476614810358451,3.3399171914409016,1.0355205315018992,0.689179848190608,-0.8309561623082538,-0.762219275564147,-0.5356651425759594,-0.1628345115469179,0.0,1.7322238461004789,0.7296061598770777,0.5895089022034979,-1.0604916967785827,-1.2694779973265706,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,1.9548539013394919,1.044628112026826,1.188186438654424,0.6115189137836206,-1.3163347608750942,-0.6134624245345763,0.0,0.0,-0.37034963526956094,-0.2922513446829107,-0.4808844038184221,0.9247061712568863,-1.5519177411865976,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,-0.375604781712833,1.211249633534616,-0.9692848412868271,-0.8071851680990927,-0.0633724250524477,0.0,0.23521876807019312,-0.43189383205040915,1.017954720055789,0.4933019733147977,-1.4737968671194017,-0.7176880964566302,-0.13722824234419256,0.0,3.8646817445940083,1.8830424517871778,0.9656418330109316,-2.0457586493075595,-1.1670781708746198,-0.5105762200522705,-0.12212630923470053,5
0.0,-0.33487032272650685,-1.0259623218894025,-0.6595011382560254,0.8212138845778231,-0.8311867098783828,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,-1.7453335309402602,-0.05938624325465762,0.5379996240315384,-1.4394465306189201,-0.5356651425759594,-0.1628345115469179,0.0,-0.7161490812500213,-1.1256106128108219,1.4620798054058335,-0.13240678127807273,-1.2694779973265706,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-0.5043459568148496,1.188186438654424,-1.2710431604604655,-1.3163347608750942,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-0.13579987536657737,1.111448059156486,0.9247061712568863,0.6617020344800436,0.7506611506770724,0.0,0.0,-0.5818090627165603,1.1580873818945425,1.361843745974788,0.10175638114750364,0.06406786797418258,2.5986594230363194,-0.0633724250524477,0.0,-0.4181666987914545,-0.771433008190668,0.8128046354012567,-0.36836086216956543,-1.1442358503216823,2.7535965296939393,4.594780114352102,0.0,-0.32694704563810484,-1.0403312572593622,-0.962214532805037,0.723385711479433,1.6125066362099167,2.6805251552744207,-0.12212630923470053,6
0.0,-0.33487032272650685,-0.8164967600499982,-0.6595011382560254,0.8212138845778231,0.7803342700667798,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,0.4569502588203564,0.5141103947939942,0.689179848190608,0.5379996240315384,0.9308488620727853,-0.5356651425759594,-0.1628345115469179,0.0,0.8140839983440413,0.05498187889965965,-1.3301470848416403,0.3316356764721823,0.6414271667375095,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-0.9690381774673523,-0.6978237814319634,0.7683990866372944,0.3494900440794669,0.02489597768662695,0.0,0.0,-0.7010189524745261,1.2722633484804224,1.111448059156486,0.9247061712568863,1.1725373673261916,2.909505873248768,0.0,0.0,-0.1703457934686393,0.11126252739276077,0.7300442813611077,0.8942515614240125,-0.10815758356931904,-0.07736132714150437,-0.0633724250524477,0.0,-0.4181666987914545,-1.2807417724010561,-0.007795703216872278,0.4933019733147977,-1.4737968671194017,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,-1.0403312572593622,-0.10538948133127314,-0.5546809165761021,-1.1670781708746198,-0.5105762200522705,-0.12212630923470053,7
0.0,-0.33487032272650685,1.0686932965046412,-0.8750243860521121,0.34181290116987034,0.6012763834062061,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,-0.1811031208165456,-0.558430304218168,0.08168102858494106,1.1001556758364786,-0.009471485821578857,-0.1628345115469179,0.0,-0.7161490812500213,-0.9569545425664673,0.5895089022034979,0.3316356764721823,0.4821850697321695,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-1.2788329912356875,1.188186438654424,-0.01600177763107478,-1.149752280379638,-0.6134624245345763,0.0,0.0,-0.7010189524745261,0.6464574712150892,0.6337483202640135,-1.1532852248260044,-1.5519177411865976,-0.7913707940169957,0.0,0.0,-0.5818090627165603,0.7094481585366361,-1.0074042463265134,0.5772534893134089,-1.485961195917332,-0.8071851680990927,-0.0633724250524477,0.0,0.23521876807019312,0.4169541083002379,-1.6489963804531302,0.7087176821858885,-1.4737968671194017,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,1.1034761293747672,0.5372293072740497,-1.4067253352797922,-1.1670781708746198,-0.5105762200522705,-0.12212630923470053,8
0.0,-0.33487032272650685,0.23083104914702365,0.6336383485204947,-1.8154915241659169,-1.0102445965389564,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,0.16650363698872434,0.9387018786723631,-0.37463756686165633,-1.4394465306189201,-0.5356651425759594,-0.1628345115469179,0.0,-0.7161490812500213,-0.28233026158904934,1.1130514441248993,1.2597205919726924,-0.9509938033158907,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-1.2788329912356875,0.5023645404411923,0.2977585680762729,0.516072524574923,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-1.2309601605809106,-1.436283881603367,-1.845949023520301,0.3211451459159449,0.13384837279944517,0.0,0.0,-0.5818090627165603,-1.08510873489499,-1.1653541124799334,-1.3247349433502122,-0.6248339381998239,1.8688355820787312,-0.0633724250524477,0.0,-0.4181666987914545,-1.1109721843309268,-1.2386962111440658,-1.4454394065250193,-0.3203333083273835,2.7535965296939393,4.594780114352102,0.0,-0.32694704563810484,0.3239098069623566,0.9656418330109316,0.9363968161553555,1.0913344848815663,2.6805251552744207,2.2264565606633866,9
0.0,-0.33487032272650685,-0.3975656363711894,0.41811510072440805,-0.1375880822380824,0.2431606100850589,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,0.16650363698872434,0.9387018786723631,0.9943182194781359,1.2694624896001718,-0.009471485821578857,-0.1628345115469179,0.0,0.5080373824252288,1.0669183003657867,0.2404805409225637,-1.0604916967785827,0.9599113607481896,0.07616016399162641,-0.1123333787135619,-0.04476614810358449,0.5830266021538836,1.044628112026826,-1.5551011541985031,-1.584803506167813,1.3489849270522034,0.02489597768662695,0.0,0.0,-0.7010189524745261,1.2722633484804224,-1.2770506353058761,-1.845949023520301,0.49142359019799425,1.6758803174935133,0.0,0.0,-0.5818090627165603,1.1580873818945425,0.25619468290084735,-1.3247349433502122,0.752969674148189,0.6524625138160839,-0.0633724250524477,0.0,-0.4181666987914545,0.24718452023010848,0.8128046354012567,-0.36836086216956543,0.8331302504646347,-0.5007328073222197,-0.13722824234419256,0.0,-0.32694704563810484,-0.6505480960531567,0.10881678153716781,0.297363502127588,-0.47218196910348564,-0.5105762200522705,-0.12212630923470053,0
0.0,-0.33487032272650685,-1.0259623218894025,-1.9526406250325454,1.0609143762817994,1.8546815900302216,0.1857387682028822,-0.15419258878594758,-0.04476614810358451,-0.624162340912348,-1.7453335309402602,-2.0555624871086993,0.9943182194781359,1.2694624896001718,-0.009471485821578857,-0.1628345115469179,0.0,-0.41010246533120875,-0.9569545425664673,0.764023082843965,1.2597205919726924,0.6414271667375095,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,1.6118970765430898,1.044628112026826,1.188186438654424,0.9252792594909682,0.6826550050703791,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-0.7616057526319107,0.15604858137154104,0.9247061712568863,0.8319804787620929,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,0.09824481674742729,1.211249633534616,0.5807442226046874,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,-1.2807417724010561,-0.8283960418350013,1.13954909992807,1.1626912672623542,-0.28377751818780905,-0.13722824234419256,0.0,-0.32694704563810484,-1.0403312572593622,-2.0332458471472417,0.08435239745166548,1.4387825857671332,0.6498242800665263,-0.12212630923470053,1
0.0,-0.33487032272650685,0.6497621728258324,1.0646848441126682,-1.5757910324619406,-1.0102445965389564,-0.40957779654994525,-0.15419258878594758,-0.04476614810358451,-0.26379147433477984,0.5141103947939942,-0.30890827373641283,0.9943182194781359,-1.4394465306189201,-0.5356651425759594,-0.1628345115469179,0.0,-0.7161490812500213,0.05498187889965965,-1.3301470848416403,0.7956781342224373,-0.7917517063105506,-0.558507869271927,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-0.9690381774673523,-1.3836456796451952,0.9252792594909682,-1.149752280379638,-0.6134624245345763,0.0,0.0,-0.7010189524745261,-1.2309601605809106,-0.003184664925949748,0.23204237256258942,-1.5519177411865976,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-0.6364695115370833,1.2038938798213679,-0.5322397630737035,-1.485961195917332,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,1.0960324605807554,1.017954720055789,-0.5837765710406562,-0.15555279992852375,-0.06682222905339844,-0.13722824234419256,0.0,-0.32694704563810484,0.3239098069623566,0.10881678153716781,0.08435239745166548,0.9176104344387827,3.2607254053338193,2.2264565606633866,2
0.0,0.6923392561891583,0.6497621728258324,0.20259185292832138,0.8212138845778231,1.4965658167090743,0.7810553329557097,-0.15419258878594758,-0.04476614810358451,0.4569502588203564,0.16650363698872434,-1.0574743651816785,-0.8309561623082538,0.5922352345453988,2.621496797950324,-0.1628345115469179,0.0,-0.7161490812500213,-1.6315788235438853,-1.3301470848416403,-0.9058108775284978,0.8006692637428495,1.66283024715051,-0.1123333787135619,-0.04476614810358449,-0.7888006970317247,-1.433730398119855,-1.2121902050918874,0.7683990866372944,0.6826550050703791,-0.29428322342397467,0.0,0.0,-0.7010189524745261,-1.2309601605809106,-1.436283881603367,0.40520832223616365,-0.7005255197763511,-0.7913707940169957,0.0,0.0,-0.5818090627165603,-1.08510873489499,-1.1653541124799334,0.10175638114750364,0.752969674148189,-0.8071851680990927,-0.0633724250524477,0.0,-0.4181666987914545,-0.09235465591015032,-0.4180958725259368,0.7087176821858885,0.9979107588634945,-0.7176880964566302,-0.13722824234419256,0.0,-0.32694704563810484,1.6881508711840751,0.7514355701424906,-0.12865870722425704,-0.8196300699890527,-0.5105762200522705,-0.12212630923470053,3
